CPFA,MUN_CODE,MUN_NAME,RUVI_CODE,RUVI_NAME,COMMENT_,ACRES,JURSCODE,STATE_ELIGIBLE,TC_ID,TC_Percent_Change,LowVeg_Percent_Change,Barren_Percent_Change,Water_Percent_Change,Building_Percent_Change,Road_Percent_Change,Shrub_Percent_Change,Wetlands_Percent_Change,Imperv_Percent_Change,TC_Change_Acres,LowVeg_Change_Acres,Barren_Change_Acres,Water_Change_Acres,Buildings_Change_Acres,Road_Change_Acres,Shrub_Change_Acres,Wetlands_Change_Acres,Impervious_Change_Acres,Forest_Change,Forest_Change_Acres,NonForest_Change_Acres
IN,MUN,CHEVERLY, , ,NO,69.57742984,PRIN,YES,95,-2.222048603,0.752520535,0,0,0,-0.019887282,-0.010298771,0,1.49971412,-1.546135985,0.523615495,0,0,0,-0.01383788,-0.007166045,0,1.043524415,9.90E-14,0,-1.546135985
IN,,, , ,NO,4.077835,PRIN,YES,96,-1.327031449,0.757438042,0,0,0,-0.006059504,0,0,0.575652912,-0.054115995,0.030888125,0,0,0,-0.000247105,0,0,0.023474975,0,0,0
IN,MUN,CHEVERLY, , ,NO,11.05438183,PRIN,YES,97,-0.138621831,0.138621831,0,0,0,0,0,0,0,-0.01532051,0.01532051,0,0,0,0,0,0,0,1.00E-11,2.00E-15,-0.01532051
IN,,, , ,NO,14.58192592,PRIN,YES,98,-0.808214304,0.742133889,0,0,0,0,-0.005083109,0,0.071163524,-0.117869085,0.10823199,0,0,0,0,-0.000741315,0,0.01037841,0,0,0
IN,,, , ,NO,23.6549972,PRIN,YES,99,-0.666374214,0.776043951,0,0,0,-0.015667105,-0.122203422,0,0.02820079,-0.15765299,0.183599015,0,0,0,-0.003706575,-0.028911285,0,0.006671835,0,0,0
IN,,, , ,NO,705.6928364,PRIN,YES,100,-2.784014856,1.809513372,-0.024788814,0,0.16343811,-0.019151809,-0.011414058,0,0.866418055,-19.64855408,12.77088061,-0.17495034,0,1.15348614,-0.135166435,-0.08055623,0,6.11486033,-5179.30332,-1.279831747,-18.36872233
IN,MUN,BOWIE, , ,NO,8.31560807,PRIN,YES,101,-1.815480612,1.782796018,0,0,0,0,0,0,0.032684594,-0.150981155,0.148263,0,0,0,0,0,0,0.002718155,-398.753888,-0.098534079,-0.052447076
IN,,, , ,NO,18.51543276,PRIN,YES,102,-3.228353962,1.859945808,0,0,-0.0027232,-0.040848005,0,0,1.411979358,-0.585885955,0.33754543,0,0,-0.00049421,-0.00741315,0,0,0.256247885,0,0,0
IN,,, , ,NO,277.582941,PRIN,YES,103,-7.428035317,3.446667492,1.520517913,0,0.64142677,-0.048957081,-0.002225322,0,1.870605546,-20.62066515,9.568152705,4.22104761,0,1.78063863,-0.13590775,-0.006177625,0,5.192911575,-13490.17383,-3.333489404,-17.28717574
IN,,, , ,NO,5.2025517,PRIN,YES,104,-2.525995917,1.766297897,0.735957457,0,0,-0.042733014,0,0,0.066473577,-0.13145986,0.09192306,0.038301275,0,0,-0.002223945,0,0,0.00345947,9.90E-14,0,-0.13145986
IN,,, , ,NO,127.8937199,PRIN,YES,105,-2.213610089,1.824518562,0,0,0,-0.018546567,-0.009273284,0,0.416911378,-2.83132909,2.33365962,0,0,0,-0.02372208,-0.01186104,0,0.53325259,-23.98519627,-0.005926862,-2.825402228
IN,,, , ,NO,118.9166693,PRIN,YES,106,-3.019536712,2.414091864,0,0,0.021815961,-0.044463005,-0.000831084,0,0.628922977,-3.591176965,2.871112995,0,0,0.025946025,-0.05288047,-0.00098842,0,0.747986835,0,0,0
IN,MUN,FAIRMOUNT HEIGHTS, , ,NO,37.52978942,PRIN,YES,107,-3.185550082,2.871217452,0,0,0,-0.094500855,0,0,0.408833484,-1.174490065,1.05859782,0,0,0,-0.034841805,0,0,0.15073405,0,0,0
IN,MUN,FAIRMOUNT HEIGHTS, , ,NO,120.9755484,PRIN,YES,108,-3.295822947,2.963514768,0,0,0,-0.037454898,0,0,0.369763077,-3.913896095,3.51926941,0,0,0,-0.0444789,0,0,0.439105585,0,0,0
IN,,, , ,NO,1.19994005,PRIN,YES,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,FAIRMOUNT HEIGHTS, , ,NO,5.54246897,PRIN,YES,110,-3.147850901,2.8580346,0,0,0,-0.035669699,0,0,0.325486,-0.17445613,0.158394305,0,0,0,-0.00197684,0,0,0.018038665,0,0,0
IN,,, , ,NO,5.99749293,PRIN,YES,111,-13.74294309,10.52458071,0,0,0,-0.008241645,0,0,3.22660403,-0.824095175,0.63110617,0,0,0,-0.00049421,0,0,0.193483215,-1287.705225,-0.3181984,-0.505896775
IN,,, , ,NO,24.13992352,PRIN,YES,112,-2.219015158,2.214921035,0,0,0,-0.033776522,-0.247694496,0,0.285565143,-0.53572364,0.53473522,0,0,0,-0.008154465,-0.05979941,0,0.068942295,0,0,0
IN,,, , ,NO,197.7287414,PRIN,YES,113,-4.717835806,3.756899312,0.150825793,0,0,-0.028115827,-0.007122676,0,0.845349205,-9.329449275,7.429211825,0.298255735,0,0,-0.055598625,-0.014084985,0,1.671665325,-6721.851255,-1.661003054,-7.668446221
IN,MUN,CAPITOL HEIGHTS, , ,NO,127.7259507,PRIN,YES,114,-3.772046417,3.07905476,0,0,0,-0.079010001,0,0,0.772001658,-4.789636215,3.90969531,0,0,0,-0.10032463,0,0,0.980265535,-13.4916729,-0.00333386,-4.786302355
IN,MUN,CAPITOL HEIGHTS, , ,NO,1.48230851,PRIN,YES,115,-0.283286119,0.283286119,0,0,0,0,0,0,0,-0.003212365,0.003212365,0,0,0,0,0,0,0,2.05E-12,1.00E-15,-0.003212365
IN,MUN,CAPITOL HEIGHTS, , ,NO,10.77877709,PRIN,YES,116,-2.072206304,1.448710602,0.307163324,0,0,0,0,0,0.316332378,-0.22338292,0.15617036,0.03311207,0,0,0,0,0,0.03410049,0,0,0
IN,,, , ,NO,243.0717966,PRIN,YES,117,-5.323829647,4.5172044,0,0,0,-0.082516836,0,0,0.889142082,-12.7701393,10.83530715,0,0,0,-0.197931105,0,0,2.132763255,-1361.159888,-0.336349414,-12.43378988
IN,MUN,CAPITOL HEIGHTS, , ,NO,1.34893942,PRIN,YES,118,-10.67374588,9.813255218,0,0,0,0,0,0,0.860490663,-0.144062215,0.13244828,0,0,0,0,0,0,0.011613935,0,0,0
IN,,, , ,NO,48.06855713,PRIN,YES,119,-1.993201646,1.615924566,0,0,0,-0.049987898,0,0,0.427264978,-0.93603374,0.758859455,0,0,0,-0.023474975,0,0,0.20064926,2.05E-12,1.00E-15,-0.93603374
IN,,, , ,NO,338.9072343,PRIN,YES,120,-4.458896426,3.628649348,0,0,-0.009199414,-0.067660203,-0.00437714,0,0.911483836,-14.85150471,12.08615266,0,0,-0.03064102,-0.22535976,-0.014579195,0,3.03593203,-2578.408599,-0.637137657,-14.21436705
IN,,, , ,NO,223.0756335,PRIN,YES,121,-7.868043356,3.090352465,2.826740448,0,0.36307571,-0.023370645,-0.006645681,0,1.61789106,-17.55335078,6.894476605,6.306366705,0,0.81001019,-0.052139155,-0.0148263,0,3.609462735,-8850.537424,-2.18701205,-15.36633873
IN,,, , ,NO,1091.60454,PRIN,YES,122,-2.898011723,2.342447933,0.093422461,0,-0.000934909,-0.040953561,-0.00068408,0,0.504713878,-31.40482156,25.38435534,1.012389185,0,-0.010131305,-0.44380058,-0.00741315,0,5.46942207,-8976.459705,-2.218128075,-29.18669348
IN,,, , ,NO,8.53873072,PRIN,YES,123,-0.599079675,-12.73116661,0,0,0,0,0,0,13.33024629,-0.051150735,-1.087014895,0,0,0,0,0,0,1.13816563,0,0,0
IN,,, , ,NO,168.5880189,PRIN,YES,124,-1.852115122,-0.049245128,-0.769748249,0,0.109189346,-0.001465629,-0.001905317,0,2.565290099,-3.122665885,-0.08302728,-1.29779546,0,0.184093225,-0.00247105,-0.003212365,0,4.325078815,-1046.354187,-0.258559351,-2.864106534
IN,MUN,DISTRICT HEIGHTS, , ,NO,3.95085076,PRIN,YES,125,-0.550206327,0.462673503,0,0,0,-0.056271102,0,0,0.143803926,-0.02174524,0.01828577,0,0,0,-0.002223945,0,0,0.005683415,0,0,0
IN,,, , ,NO,419.301023,PRIN,YES,126,-1.401584436,-1.34253934,3.469694898,-0.002239235,-0.137948672,-0.315437523,-0.000412491,0,-0.269533202,-5.877392425,-5.629793215,14.54978951,-0.00938999,-0.578472805,-1.322753065,-0.001729735,0,-1.13025827,-367.2733179,-0.090755073,-5.786637352
IN,MUN,DISTRICT HEIGHTS, , ,NO,17.49325827,PRIN,YES,127,-2.726027204,2.64975494,0,0,0,0,0,0,0.076272264,-0.47691265,0.46356898,0,0,0,0,0,0,0.01334367,-443.726131,-0.109646946,-0.367265704
IN,,, , ,NO,215.2187486,PRIN,YES,128,-1.918364928,1.558322964,0,0,0.236891115,-0.004182482,-0.00023236,0,0.127565691,-4.08019776,3.314419365,0,0,0.503847095,-0.00889578,-0.00049421,0,0.27132129,-1825.873066,-0.451182364,-3.629015396
IN,,, , ,NO,41.47503935,PRIN,YES,129,-1.021678651,0.696409529,0,0,0,-0.041105438,0,0,0.36637456,-0.423785075,0.288865745,0,0,0,-0.017050245,0,0,0.151969575,1.02E-12,0,-0.423785075
IN,,, , ,NO,26.40460434,PRIN,YES,130,-4.31230523,3.932358198,0,0,0,0,0,0,0.379947032,-1.13865984,1.03833521,0,0,0,0,0,0,0.10032463,0,0,0
IN,MUN,DISTRICT HEIGHTS, , ,NO,0.58524915,PRIN,YES,131,-5.52742616,3.755274262,0,0,0,0,0,0,1.772151899,-0.032370755,0.021992345,0,0,0,0,0,0,0.01037841,0,0,0
IN,,, , ,NO,875.5503448,PRIN,YES,132,-2.167286281,1.948497602,-0.053166242,0,-0.000705497,-0.024240871,-2.82E-05,0,0.296929508,-18.977664,17.06185894,-0.46554582,0,-0.006177625,-0.212263195,-0.000247105,0,2.60003881,-1948.797197,-0.481557531,-18.49610647
IN,,, , ,NO,113.7657688,PRIN,YES,133,-1.478362096,0.86373528,0,0,-0.001085913,-0.007167026,-0.002823374,0,0.625703129,-1.682043735,0.982736585,0,0,-0.001235525,-0.008154465,-0.003212365,0,0.711909505,0,0,0
IN,,, , ,NO,91.67737181,PRIN,YES,134,-0.360217038,-0.147292777,0.283394932,0,-0.281882686,0,0,0,0.505997568,-0.294302055,-0.120340135,0.231537385,0,-0.23030186,0,0,0,0.413406665,-460.2159535,-0.113721663,-0.180580392
IN,,, , ,NO,1.63279231,PRIN,YES,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,344.8527085,PRIN,YES,136,-1.795478775,1.202383272,0,0,0.006519895,-0.08002992,-0.002579299,0,0.669184827,-6.1924513,4.14691611,0,0,0.022486555,-0.276016285,-0.00889578,0,2.3079607,-457.2178039,-0.112980805,-6.079470495
IN,,, , ,NO,547.4109759,PRIN,YES,137,-4.136976644,3.395935331,0,0,-0.004468455,-0.054659583,-0.000135408,0,0.800304758,-22.64865588,18.59168599,0,0,-0.024463395,-0.299244155,-0.000741315,0,4.381418755,-184.3861963,-0.045562751,-22.60309313
IN,,, , ,NO,45.29446013,PRIN,YES,138,-3.317403686,2.858062475,0,0,0,-0.0714652,0,0,0.530806411,-1.502645505,1.294583095,0,0,0,-0.032370755,0,0,0.240433165,-58.46391591,-0.014446726,-1.488198779
IN,,, , ,NO,71.64362072,PRIN,YES,139,-4.301449795,3.601382202,0,0,0,-0.070006759,-0.002414026,0,0.772488378,-3.082140665,2.580517515,0,0,0,-0.050162315,-0.001729735,0,0.5535152,1.02E-12,0,-3.082140665
IN,,, , ,NO,12.20588151,PRIN,YES,140,-2.594721503,1.957172927,0,0,0,-0.010119819,0,0,0.647668394,-0.31678861,0.238950535,0,0,0,-0.001235525,0,0,0.0790736,0,0,0
IN,,, , ,NO,170.4091235,PRIN,YES,141,-1.329109336,0.905742993,0,0,0,-0.010004205,-0.00565455,0,0.439025098,-2.265211535,1.543664935,0,0,0,-0.017050245,-0.009637095,0,0.74823394,-55.46576638,-0.013705868,-2.251505667
IN,,, , ,NO,1.06529948,PRIN,YES,142,-7.011841189,5.688414209,0,0,0,0,0,0,1.323426979,-0.07462571,0.060540725,0,0,0,0,0,0,0.014084985,0,0,0
IN,,, , ,NO,3.31843219,PRIN,YES,143,-0.922207348,0.409043582,0,0,0,-0.096683028,0,0,0.609846795,-0.03064102,0.013590775,0,0,0,-0.003212365,0,0,0.02026261,0,0,0
IN,,, , ,NO,1.63828096,PRIN,YES,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,6.30424058,PRIN,YES,145,-1.168260938,1.093774502,0,0,0,0,0,0,0.074486436,-0.07363729,0.068942295,0,0,0,0,0,0,0.004694995,0,0,0
IN,,, , ,NO,411.7569617,PRIN,YES,146,-2.909870987,2.18169817,0,0,-0.006360636,-0.056165617,-0.011521152,0,0.802220222,-11.98286277,8.98424359,0,0,-0.02619313,-0.23129028,-0.04744416,0,3.303546745,-2206.638057,-0.545271297,-11.43759147
IN,,, , ,NO,26.48950942,PRIN,YES,147,-1.899129721,1.789062281,0,0,0,-0.031714347,0,0,0.141781787,-0.50310578,0.47394739,0,0,0,-0.00840157,0,0,0.03755996,0,0,0
IN,,, , ,NO,30.45391306,PRIN,YES,148,-7.487464096,1.151355825,0,0,0.897392207,0,0,0,5.438716064,-2.28028494,0.350641995,0,0,0.27329813,0,0,0,1.656344815,0,0,0
IN,,, , ,NO,0.74868925,PRIN,YES,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,276.9763457,PRIN,YES,150,-3.931164479,2.852476068,-0.000178414,0,0.002140963,-0.06405047,0,0,1.140776331,-10.88942314,7.90142948,-0.00049421,0,0.00593052,-0.17742139,0,0,3.15997874,-1134.799599,-0.280414655,-10.60900849
IN,,, , ,NO,54.23135158,PRIN,YES,151,-2.221442662,1.445122257,0,0,0.018679071,-0.048747819,-0.004555871,0,0.810945024,-1.20488398,0.78381706,0,0,0.010131305,-0.026440235,-0.00247105,0,0.4398469,-41.97409348,-0.010372008,-1.194511972
IN,,, , ,NO,0.76033742,PRIN,YES,152,-0.12999675,0.12999675,0,0,0,0,0,0,0,-0.00098842,0.00098842,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,29.65353151,PRIN,YES,153,-4.707477073,1.65004351,-0.014224513,0,0.100408327,-0.003346944,0,0,2.974596693,-1.39021273,0.48729106,-0.004200785,0,0.0296526,-0.00098842,0,0,0.878458275,-62.96114021,-0.015558013,-1.374654717
IN,,, , ,NO,463.5166077,PRIN,YES,154,-4.122771059,-1.401905278,-0.058850277,0.260401813,2.55769486,0.446547797,-2.366857912,0,4.685740056,-19.11134781,-6.498614395,-0.27280392,1.207107925,11.85634501,2.069998585,-10.97170911,0,21.72102371,-3438.877515,-0.849763828,-18.26158398
IN,,, , ,NO,29.37114083,PRIN,YES,155,-4.232176656,3.182334385,0,0,0,-0.07402734,0,0,1.123869611,-1.243185255,0.934798215,0,0,0,-0.02174524,0,0,0.33013228,-250.3454861,-0.061861621,-1.181323634
IN,MUN,MORNINGSIDE, , ,NO,1.21877306,PRIN,YES,156,-0.770166194,0.770166194,0,0,0,0,0,0,0,-0.00938999,0.00938999,0,0,0,0,0,0,0,0,0,0
IN,,, , ,NO,8.36153112,PRIN,YES,157,-1.95649604,1.817590732,0,0,0,-0.005910864,0,0,0.144816172,-0.16358351,0.151969575,0,0,0,-0.00049421,0,0,0.012108145,0,0,0
IN,,, , ,NO,118.2332153,PRIN,YES,158,-2.373438885,1.96905355,0,0,0.037199271,-0.030929731,-0.014628927,0,0.412744721,-2.806371485,2.32822331,0,0,0.04398469,-0.03657154,-0.01729735,0,0.488032375,-133.4176543,-0.032968169,-2.773403316
IN,,, , ,NO,8.62353807,PRIN,YES,159,-1.595851359,1.380970117,0,0,-0.005730166,-0.014325416,0,0,0.234936825,-0.137637485,0.11910461,0,0,-0.00049421,-0.001235525,0,0,0.02026261,0,0,0
IN,MUN,MORNINGSIDE, , ,NO,11.51075367,PRIN,YES,160,-0.478705135,0.435771939,0.055813155,0,0,-0.008586639,0,0,-0.00429332,-0.055104415,0.050162315,0.00642473,0,0,-0.00098842,0,0,-0.00049421,9.95E-13,0,-0.055104415
IN,MUN,MORNINGSIDE, , ,NO,3.76135516,PRIN,YES,161,-1.662068059,0.57154119,0,0,0,-0.098541585,0,0,1.189068454,-0.062517565,0.021498135,0,0,0,-0.003706575,0,0,0.044726005,0,0,0
IN,,, , ,NO,4.053566,PRIN,YES,162,-7.3383312,6.643505821,0,0,0,0,0,0,0.694825379,-0.29751442,0.26934445,0,0,0,0,0,0,0.02816997,-239.8519627,-0.059268619,-0.238245801
IN,,, , ,NO,265.9549975,PRIN,YES,163,-1.826688493,1.227826016,0.216653319,0,0,-0.008547215,-0.001207759,0,0.391964131,-4.85857851,3.26573968,0.57624886,0,0,-0.02273366,-0.003212365,0,1.042535995,-953.4115518,-0.235592762,-4.622985748
IN,MUN,MORNINGSIDE, , ,NO,3.75973466,PRIN,YES,164,-9.546021943,1.110308127,9.322646344,0,0,0,0,0,-0.886932527,-0.359043565,0.041760745,0.350641995,0,0,0,0,0,-0.033359175,1.00E-11,2.00E-15,-0.359043565
IN,MUN,MORNINGSIDE, , ,NO,12.03557504,PRIN,YES,165,-3.498183162,2.874094147,11.76325676,0,0,-0.238139229,0,0,-10.90102852,-0.42106692,0.345947,1.41591165,0,0,-0.02866418,0,0,-1.31212755,0,0,0
IN,MUN,MORNINGSIDE, , ,NO,4.12832065,PRIN,YES,166,-1.101202945,-0.113711174,0,0,0,0,0,0,1.214914118,-0.04546732,-0.004694995,0,0,0,0,0,0,0.050162315,0,0,0
IN,MUN,MORNINGSIDE, , ,NO,25.98800786,PRIN,YES,167,-2.14220515,1.960597878,0,0,0,0,0,0,0.181607272,-0.556727565,0.50953051,0,0,0,0,0,0,0.047197055,0,0,0
IN,,, , ,NO,97.48007021,PRIN,YES,168,-2.851979429,2.376227084,0,0,0,-0.356370696,-0.005322749,0,0.83744579,-2.78042546,2.316609375,0,0,0,-0.34742963,-0.005189205,0,0.81643492,-2308.575141,-0.57046046,-2.209965
IN,,, , ,NO,19.19807942,PRIN,YES,169,-1.085067768,0.655159542,0,0,0,-0.041188812,0,0,0.471097038,-0.208309515,0.125776445,0,0,0,-0.00790736,0,0,0.09044043,0,0,0
IN,MUN,MORNINGSIDE, , ,NO,0.66345956,PRIN,YES,170,-4.138702461,3.98956003,0,0,0,0,0,0,0.149142431,-0.027428655,0.026440235,0,0,0,0,0,0,0.00098842,0,0,0
IN,,, , ,NO,1.02398983,PRIN,YES,171,-1.472007722,1.472007722,0,0,0,0,0,0,0,-0.015073405,0.015073405,0,0,0,0,0,0,0,-8.994448602,-0.002222573,-0.012850832
IN,MUN,MORNINGSIDE, , ,NO,4.29628649,PRIN,YES,172,-4.548591144,4.381828637,0,0,0,-0.023001725,0,0,0.189764232,-0.195460055,0.18829401,0,0,0,-0.00098842,0,0,0.008154465,0,0,0
IN,MUN,MORNINGSIDE, , ,NO,5.11816326,PRIN,YES,173,-13.74631838,8.522041427,7.614311236,0,0,-0.212447492,0,0,-2.17758679,-0.703507935,0.436140325,0.389684585,0,0,-0.01087262,0,0,-0.111444355,0,0,0
IN,MUN,MORNINGSIDE, , ,NO,1.36213868,PRIN,YES,174,-18.06966618,14.55007257,0,0,0,-0.145137881,-0.018142235,0,3.68287373,-0.24611658,0.19817821,0,0,0,-0.00197684,-0.000247105,0,0.050162315,0,0,0
IN,MUN,MORNINGSIDE, , ,NO,6.30293346,PRIN,YES,175,-5.130516579,4.381907972,0.137179588,0,0,-0.094066003,0,0,0.705495022,-0.323460445,0.27626339,0.008648675,0,0,-0.00593052,0,0,0.0444789,0,0,0
IN,MUN,MORNINGSIDE, , ,NO,4.36645542,PRIN,YES,176,-28.15506508,22.39388795,5.9762309,0,0,-0.311262026,0,0,0.096208263,-1.229347375,0.977794485,0.26094288,0,0,-0.013590775,0,0,0.004200785,0,0,0
IN,MUN,MORNINGSIDE, , ,NO,0.94257297,PRIN,YES,177,0,-0.550458716,0,0,0,-0.02621232,0,0,0.576671035,0,-0.005189205,0,0,0,-0.000247105,0,0,0.00543631,0,0,0
IN,,, , ,NO,342.7438986,PRIN,YES,178,-5.402611483,2.875327733,1.354473569,0,0.032439891,0.024005519,-0.061491615,0,1.177856386,-18.51903712,9.85603003,4.642855845,0,0.11119725,0.082285965,-0.210780565,0,4.037448595,-15449.46455,-3.817639937,-14.70139718
IN,,, , ,NO,50.01773085,PRIN,YES,179,-1.727596087,1.70487106,0,0,0,0,0,0,0.022725027,-0.864126185,0.852759355,0,0,0,0,0,0,0.01136683,1.00E-11,2.00E-15,-0.864126185
IN,,, , ,NO,15.33375847,PRIN,YES,180,-0.019336438,-0.074123012,0,0,0,0,0,0,0.09345945,-0.00296526,-0.01136683,0,0,0,0,0,0,0.01433209,0,0,0
IN,,, , ,NO,779.4335866,PRIN,YES,181,-2.036410022,1.786740574,0.017910518,0,-0.0002853,-0.016357216,-0.016420616,0,0.264822063,-15.8740252,13.92782622,0.139614325,0,-0.002223945,-0.12750618,-0.12800039,0,2.06431517,-14367.13257,-3.550190293,-12.32383491
IN,,, , ,NO,468.6983683,PRIN,YES,182,-1.056025439,1.821211604,-0.635028077,-0.000158151,0,0.192205908,-0.34645563,0,0.024249785,-4.95000736,8.536736435,-2.97662683,-0.000741315,0,0.90094483,-1.62397406,0,0.1136683,-2313.072365,-0.571571747,-4.378435613
IN,,, , ,NO,1983.534012,PRIN,YES,183,-8.201894316,0.170582142,5.400841874,0.212212456,0.364769743,0.255300204,-0.008781978,0,1.806969876,-162.7018394,3.38385587,107.1370677,4.20968078,7.235975715,5.064416975,-0.174209025,0,35.8450513,-463456.9531,-114.5225304,-48.17930896
IN,,, , ,NO,66.39463577,PRIN,YES,184,-1.733004867,1.492609518,0,0,0,-0.024188387,-0.002604903,0,0.26718864,-1.150767985,0.991138155,0,0,0,-0.016061825,-0.001729735,0,0.17742139,-221.8630655,-0.054823473,-1.095944512
IN,,, , ,NO,237.6620105,PRIN,YES,185,-4.236846729,-3.249500193,7.20075769,0,0.092735928,-0.000623784,-0.017777852,0,0.21125494,-10.07027007,-7.72351388,17.11498651,0,0.22041766,-0.00148263,-0.042254955,0,0.50211736,-4632.14103,-1.144625209,-8.925644856
IN,,, , ,NO,95.12477744,PRIN,YES,186,-1.312740912,-5.475381562,-1.410664007,0,0,1.776901578,-0.01844175,0,6.440326653,-1.24886867,-5.2089734,-1.342027255,0,0,1.690445305,-0.017544455,0,6.126968475,-91.44356079,-0.022596161,-1.226272509
IN,,, , ,NO,3363.03666,PRIN,YES,187,-2.051833489,1.073238603,0.445410294,0,0.167885701,0.135397382,-0.102585797,0,0.332487305,-69.01049598,36.0968513,14.98074063,0,5.646596355,4.553898045,-3.450327115,0,11.18273678,-136047.0314,-33.61790169,-35.39259429
IN,,, , ,NO,87.86353532,PRIN,YES,188,-5.267450133,4.138650559,0,0,0,-0.338583629,-0.005624313,0,1.473007517,-4.628523755,3.636644285,0,0,0,-0.29751442,-0.0049421,0,1.29433599,-197.8778692,-0.048896611,-4.579627144
IN,,, , ,NO,57.12692377,PRIN,YES,189,-2.47023565,2.184376797,0,0,0,-0.015136248,-0.045408744,0,0.346403844,-1.41146376,1.248127355,0,0,0,-0.008648675,-0.025946025,0,0.197931105,-503.6891217,-0.1244641,-1.28699966
IN,,, , ,NO,27.73321568,PRIN,YES,190,-1.13671795,0.7777075,0,0,0,-0.00178169,0,0,0.360792139,-0.31530598,0.215722665,0,0,0,-0.00049421,0,0,0.100077525,-29.98149534,-0.007408577,-0.307897403
IN,,, , ,NO,150.2635132,PRIN,YES,191,-1.800862612,1.609792273,0,0,0,-0.014634475,-0.001808755,0,0.20751357,-2.70629396,2.41915795,0,0,0,-0.021992345,-0.002718155,0,0.31184651,-1178.272767,-0.291157092,-2.415136868
IN,MUN,BOWIE, , ,NO,8.79172373,PRIN,YES,192,-2.47631897,2.389184023,0,0,0,-0.067459314,0,0,0.15459426,-0.217699505,0.21003925,0,0,0,-0.00593052,0,0,0.013590775,0,0,0
IN,MUN,BOWIE, , ,NO,3.47763377,PRIN,YES,193,-2.117379565,2.117379565,0,0,0,0,0,0,0,-0.07363729,0.07363729,0,0,0,0,0,0,0,-301.3140282,-0.074456203,0.000818913
IN,MUN,LAUREL, , ,NO,5.57631257,PRIN,YES,194,-1.285005317,0.996986884,0,0,0,0,0,0,0.288018433,-0.07166045,0.055598625,0,0,0,0,0,0,0.016061825,0,0,0
IN,MUN,LAUREL, , ,NO,9.57198421,PRIN,YES,195,-0.418129259,0.206483585,0,0,0,0.06452612,0,0,0.147119554,-0.04003101,0.0197684,0,0,0,0.006177625,0,0,0.014084985,0,0,0
IN,,, , ,NO,0.77600364,PRIN,YES,196,-6.560509554,3.025477707,0,0,0,-1.305732484,0,0,4.840764331,-0.05090363,0.023474975,0,0,0,-0.010131305,0,0,0.03755996,0,0,0
IN,,, , ,NO,166.3389002,PRIN,YES,197,-3.467068715,2.802352871,0,0,0,-0.03074775,0,0,0.695463593,-5.767677805,4.66188293,0,0,0,-0.051150735,0,0,1.15694561,0,0,0
IN,,, , ,NO,126.8213118,PRIN,YES,198,-2.376425115,1.633573093,0,0,0,-0.016949417,-0.001363746,0,0.761165185,-3.01418679,2.071975425,0,0,0,-0.021498135,-0.001729735,0,0.965439235,-346.2862712,-0.085569069,-2.928617721
IN,,, , ,NO,11.32257562,PRIN,YES,199,-3.51367277,3.035725977,0,0,0,0,0,0,0.477946793,-0.39783905,0.343723055,0,0,0,0,0,0,0.054115995,0,0,0
IN,MUN,DISTRICT HEIGHTS, , ,NO,0.71776233,PRIN,YES,200,-10.97728837,9.222298692,0,0,0,-0.894700619,0,0,2.649690296,-0.078826495,0.06622414,0,0,0,-0.00642473,0,0,0.019027085,0,0,0
IN,MUN,BOWIE, , ,NO,57.07502606,PRIN,YES,201,-1.256688196,0.540250385,-0.747606102,0,0.112119271,-0.354106422,-0.000432893,0,1.706463957,-0.717345815,0.30838704,-0.426750335,0,0.064000195,-0.20213189,-0.000247105,0,0.97408791,-766.0272059,-0.189289153,-0.528056662
IN,MUN,GREENBELT, , ,NO,78.6540145,PRIN,YES,202,-2.438863497,2.429753883,0,0,0,-0.097064505,0,0,0.106174119,-1.91852322,1.911357175,0,0,0,-0.076355445,0,0,0.08352149,-1933.806449,-0.477853243,-1.440669977
IN,MUN,BERWYN HEIGHTS, , ,NO,1.26975983,PRIN,YES,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IN,MUN,BERWYN HEIGHTS, , ,NO,9.59086937,PRIN,YES,204,-0.329726945,0.285935085,0,0,0,0,0,0,0.04379186,-0.03162944,0.027428655,0,0,0,0,0,0,0.004200785,0,0,0
IN,,, , ,NO,0.34538498,PRIN,YES,205,-0.071377587,0.071377587,0,0,0,0,0,0,0,-0.000247105,0.000247105,0,0,0,0,0,0,0,0,0,0
IN,MUN,BERWYN HEIGHTS, , ,NO,3.03321152,PRIN,YES,206,0,-8.347585308,0,0,0,0,0,0,8.347585308,0,-0.253282625,0,0,0,0,0,0,0.253282625,0,0,0
IN,MUN,GREENBELT, , ,NO,25.49686837,PRIN,YES,207,-0.696678423,-31.05499787,0,0,11.5954808,-1.362350297,0,0,21.51854579,-0.177668495,-7.91971525,0,0,2.957105535,-0.34742963,0,0,5.48770784,-1.499074767,-0.000370429,-0.177298066
